years_experience,education,job_title,location,company_size,salary,skill_score
2.1,Bachelor,Manager,Hyderabad,Medium,87442.0,38.8
4.2,Bachelor,Manager,Bangalore,Small,95985.0,32.2
1.9,Bachelor,Junior Developer,Hyderabad,Medium,59162.0,28.6
5.6,Master,Analyst,Bangalore,Medium,82664.0,50.3
5.4,Bachelor,Developer,Bangalore,Medium,63306.0,21.9
4.4,High School,Junior Developer,Hyderabad,Medium,42327.0,59.6
1.4,Bachelor,Data Scientist,Remote,Medium,56559.0,34.6
4.0,Master,Senior Developer,Mumbai,Small,62844.0,29.1
6.8,High School,Lead,Pune,Medium,76405.0,40.2
5.8,PhD,Analyst,Mumbai,Medium,95528.0,57.3
5.3,Master,Manager,Bangalore,Small,97917.0,51.9
3.4,High School,Developer,Hyderabad,Small,27660.0,54.1
3.3,Master,Manager,Hyderabad,Small,97099.0,33.1
7.5,Bachelor,Analyst,Hyderabad,Large,92860.0,55.5
4.1,Master,Data Scientist,Hyderabad,Medium,103704.0,46.6
4.1,Bachelor,Junior Developer,Remote,Small,46117.0,49.3
16.7,Bachelor,Analyst,Pune,Small,73926.0,91.4
2.6,Bachelor,Junior Developer,Delhi,Medium,57807.0,30.6
0.3,Master,Lead,Bangalore,Medium,86766.0,29.8
2.9,High School,Developer,Pune,Medium,46892.0,32.6
3.0,Bachelor,Data Scientist,Mumbai,Large,99923.0,38.5
4.1,High School,Developer,Delhi,Medium,46228.0,49.3
4.8,Bachelor,Lead,Delhi,Small,66720.0,27.9
0.4,Bachelor,Data Scientist,Hyderabad,Medium,78143.0,42.3
4.8,Bachelor,Data Scientist,Pune,Large,104494.0,33.0
3.2,Bachelor,Junior Developer,Mumbai,Medium,48868.0,36.5
2.7,High School,Junior Developer,Hyderabad,Medium,45547.0,50.5
0.7,High School,Junior Developer,Hyderabad,Medium,40297.0,35.4
8.5,High School,Manager,Remote,Medium,84609.0,58.9
2.4,Bachelor,Senior Developer,Bangalore,Medium,80910.0,25.4
5.3,PhD,Analyst,Delhi,Large,94756.0,35.5
1.7,High School,Junior Developer,Mumbai,Medium,51476.0,44.5
4.2,Master,Senior Developer,Delhi,Medium,85873.0,36.7
2.7,Master,Senior Developer,Pune,Small,67273.0,33.2
5.2,Bachelor,Developer,Bangalore,Small,43298.0,55.2
2.7,Bachelor,Lead,Hyderabad,Medium,77694.0,27.6
1.6,Master,Manager,Bangalore,Small,86570.0,37.5
3.3,High School,Senior Developer,Hyderabad,Medium,49534.0,40.3
3.2,Bachelor,Analyst,Bangalore,Small,52659.0,39.6
4.0,Bachelor,Manager,Hyderabad,Medium,84570.0,36.8
6.3,Bachelor,Developer,Delhi,Large,76288.0,43.1
1.3,Master,Junior Developer,Delhi,Medium,67050.0,23.1
6.1,High School,Data Scientist,Delhi,Small,61385.0,53.1
1.1,Bachelor,Senior Developer,Delhi,Medium,79898.0,26.6
5.1,Bachelor,Lead,Bangalore,Large,94172.0,55.0
5.2,Bachelor,Data Scientist,Hyderabad,Medium,80600.0,43.4
2.3,Bachelor,Developer,Delhi,Small,49662.0,26.3
1.7,Bachelor,Manager,Bangalore,Small,74828.0,32.7
1.7,Master,Analyst,Hyderabad,Medium,68746.0,31.0
3.5,Bachelor,Junior Developer,Bangalore,Small,38766.0,50.6
5.4,Master,Manager,Remote,Large,104266.0,42.5
3.0,Bachelor,Lead,Delhi,Large,95792.0,36.2
0.3,High School,Senior Developer,Pune,Small,40310.0,45.0
2.1,High School,Lead,Bangalore,Medium,57707.0,41.4
2.1,High School,Manager,Delhi,Small,72608.0,52.9
4.7,Bachelor,Manager,Mumbai,Large,95755.0,56.7
4.9,Bachelor,Data Scientist,Hyderabad,Medium,78574.0,35.8
3.7,Master,Lead,Remote,Medium,96941.0,51.0
6.1,Master,Lead,Delhi,Medium,86629.0,63.6
6.4,High School,Lead,Mumbai,Medium,60268.0,64.5
2.2,Bachelor,Junior Developer,Bangalore,Medium,54383.0,46.5
1.6,Bachelor,Analyst,Bangalore,Medium,58769.0,44.5
3.1,Bachelor,Manager,Mumbai,Medium,90459.0,36.3
3.7,High School,Developer,Remote,Medium,39884.0,32.7
2.2,High School,Junior Developer,Mumbai,Small,32253.0,33.1
19.3,Master,Junior Developer,Hyderabad,Small,75578.0,71.3
8.2,Master,Junior Developer,Bangalore,Medium,83209.0,68.0
2.0,High School,Data Scientist,Mumbai,Medium,63190.0,33.2
1.3,Bachelor,Analyst,Pune,Medium,61159.0,46.8
1.9,Bachelor,Analyst,Pune,Large,73937.0,23.4
6.5,Master,Developer,Mumbai,Small,57923.0,60.3
6.6,Bachelor,Lead,Hyderabad,Small,68010.0,44.9
8.3,High School,Data Scientist,Bangalore,Small,84737.0,42.1
1.6,Master,Manager,Pune,Medium,87273.0,51.1
4.7,Bachelor,Senior Developer,Mumbai,Medium,70547.0,55.2
1.7,Bachelor,Data Scientist,Mumbai,Medium,91498.0,37.2
9.5,Bachelor,Senior Developer,Delhi,Small,73278.0,58.8
1.6,Bachelor,Manager,Mumbai,Medium,74823.0,39.2
1.1,Bachelor,Developer,Hyderabad,Large,74176.0,35.2
1.3,Bachelor,Analyst,Pune,Large,63360.0,26.0
3.3,Bachelor,Senior Developer,Delhi,Large,77378.0,35.8
5.4,High School,Junior Developer,Pune,Medium,44846.0,65.8
5.1,Master,Data Scientist,Pune,Large,112201.0,72.0
1.3,High School,Senior Developer,Hyderabad,Small,61289.0,49.5
2.5,High School,Manager,Mumbai,Small,57719.0,42.3
2.2,Bachelor,Analyst,Hyderabad,Small,57008.0,33.2
1.2,Master,Junior Developer,Mumbai,Medium,64344.0,25.6
2.2,Master,Senior Developer,Delhi,Large,87303.0,29.3
8.1,Bachelor,Analyst,Hyderabad,Small,68498.0,48.8
1.0,Bachelor,Manager,Hyderabad,Medium,92474.0,54.5
3.9,Master,Developer,Remote,Medium,51744.0,59.8
8.2,Bachelor,Manager,Bangalore,Large,125398.0,62.1
7.9,Bachelor,Developer,Hyderabad,Medium,51330.0,44.1
9.7,Master,Analyst,Remote,Large,83317.0,68.0
4.2,High School,Analyst,Bangalore,Medium,54306.0,40.2
4.6,PhD,Junior Developer,Mumbai,Medium,90600.0,22.3
2.2,Master,Manager,Mumbai,Medium,97934.0,39.5
1.0,Bachelor,Lead,Mumbai,Medium,77745.0,24.6
3.0,Master,Data Scientist,Remote,Small,92457.0,30.9
7.0,Master,Lead,Remote,Medium,91597.0,48.5
0.3,High School,Lead,Bangalore,Medium,56173.0,25.9
2.3,Bachelor,Lead,Mumbai,Medium,77262.0,36.6
4.9,High School,Data Scientist,Pune,Medium,87766.0,43.9
3.3,Bachelor,Lead,Hyderabad,Medium,80167.0,21.1
7.6,Master,Developer,Remote,Medium,85645.0,68.0
6.6,Bachelor,Manager,Remote,Small,89103.0,40.0
0.9,Bachelor,Analyst,Remote,Medium,49642.0,23.2
3.6,Bachelor,Junior Developer,Bangalore,Small,42609.0,37.5
1.8,Master,Lead,Mumbai,Small,72774.0,34.3
1.8,High School,Analyst,Pune,Medium,43253.0,50.0
0.9,Bachelor,Lead,Hyderabad,Small,100633.0,35.4
4.0,High School,Junior Developer,Hyderabad,Large,59149.0,47.7
7.7,Bachelor,Junior Developer,Mumbai,Medium,68289.0,55.8
4.3,High School,Lead,Pune,Large,75615.0,45.2
0.9,Bachelor,Developer,Bangalore,Small,54357.0,35.8
3.2,Bachelor,Analyst,Remote,Medium,68195.0,20.3
4.8,High School,Junior Developer,Remote,Medium,54653.0,41.9
3.0,Master,Manager,Mumbai,Large,126665.0,50.6
4.2,High School,Analyst,Hyderabad,Medium,42567.0,82.0
1.9,Bachelor,Manager,Remote,Small,64921.0,23.7
2.8,High School,Analyst,Hyderabad,Large,53570.0,42.6
2.6,Bachelor,Developer,Hyderabad,Medium,45648.0,32.1
8.7,Bachelor,Data Scientist,Mumbai,Small,90988.0,76.6
1.3,Bachelor,Senior Developer,Delhi,Medium,62066.0,20.4
0.3,High School,Developer,Delhi,Medium,56181.0,37.1
8.3,Bachelor,Lead,Delhi,Small,95837.0,40.8
3.6,Bachelor,Senior Developer,Pune,Medium,69148.0,37.6
1.1,Master,Lead,Mumbai,Small,93843.0,33.0
6.2,Bachelor,Manager,Hyderabad,Medium,107305.0,59.3
5.0,Bachelor,Junior Developer,Remote,Medium,46394.0,34.2
9.6,Bachelor,Analyst,Pune,Medium,58126.0,65.4
3.9,Bachelor,Lead,Delhi,Medium,80056.0,41.9
14.1,High School,Manager,Bangalore,Small,88043.0,75.0
3.0,Bachelor,Developer,Pune,Small,44652.0,48.6
5.0,Bachelor,Lead,Pune,Small,72714.0,32.2
5.5,Bachelor,Manager,Mumbai,Medium,97504.0,54.6
2.4,Bachelor,Junior Developer,Remote,Medium,48989.0,31.5
2.3,Master,Analyst,Pune,Large,69900.0,47.9
5.6,High School,Lead,Remote,Small,64491.0,50.1
1.0,Bachelor,Data Scientist,Mumbai,Medium,79483.0,30.9
1.8,Master,Manager,Bangalore,Medium,100200.0,29.5
3.0,Bachelor,Lead,Hyderabad,Medium,86659.0,47.2
9.4,Bachelor,Junior Developer,Hyderabad,Large,62005.0,70.8
5.6,Bachelor,Analyst,Delhi,Small,55950.0,41.5
3.5,High School,Lead,Delhi,Small,60052.0,29.2
2.2,Bachelor,Lead,Bangalore,Medium,75286.0,43.5
11.9,Master,Analyst,Hyderabad,Medium,96999.0,51.2
3.2,High School,Data Scientist,Delhi,Small,59637.0,26.5
1.8,Bachelor,Manager,Remote,Small,69157.0,24.8
13.3,Master,Senior Developer,Pune,Medium,92921.0,65.7
1.1,Master,Analyst,Mumbai,Medium,79936.0,19.9
7.9,Bachelor,Lead,Delhi,Small,75860.0,34.3
3.4,Bachelor,Senior Developer,Bangalore,Medium,75480.0,28.8
5.6,Bachelor,Developer,Hyderabad,Medium,75006.0,53.2
4.9,High School,Lead,Bangalore,Medium,74201.0,32.0
5.5,Bachelor,Senior Developer,Mumbai,Large,95896.0,43.1
14.1,Bachelor,Developer,Mumbai,Small,82571.0,91.8
12.8,Master,Data Scientist,Bangalore,Large,133818.0,67.9
1.9,High School,Manager,Delhi,Medium,77666.0,39.1
4.8,Bachelor,Lead,Delhi,Medium,88737.0,34.9
0.6,Bachelor,Manager,Hyderabad,Medium,73901.0,53.4
6.0,Bachelor,Developer,Remote,Medium,50760.0,42.6
6.9,High School,Manager,Hyderabad,Large,91963.0,48.4
0.3,Bachelor,Manager,Pune,Large,110525.0,44.1
3.3,Master,Analyst,Remote,Small,53099.0,38.1
5.6,Bachelor,Junior Developer,Pune,Small,36580.0,47.3
4.3,Bachelor,Developer,Hyderabad,Medium,48249.0,40.1
1.1,Bachelor,Manager,Remote,Large,96678.0,30.6
1.2,Bachelor,Senior Developer,Remote,Medium,63541.0,37.3
3.0,Bachelor,Developer,Pune,Medium,61694.0,44.5
2.4,Master,Junior Developer,Bangalore,Medium,65170.0,30.8
2.5,PhD,Lead,Delhi,Medium,87957.0,29.8
0.9,Bachelor,Data Scientist,Remote,Medium,70342.0,26.6
3.4,Bachelor,Manager,Remote,Medium,97723.0,26.2
9.4,Master,Senior Developer,Pune,Large,99174.0,42.3
1.1,Bachelor,Junior Developer,Remote,Medium,51701.0,36.3
2.8,Bachelor,Developer,Pune,Medium,51403.0,47.8
5.2,Bachelor,Data Scientist,Bangalore,Medium,82659.0,54.3
0.7,Master,Data Scientist,Remote,Medium,83974.0,8.3
3.4,Bachelor,Manager,Mumbai,Small,75056.0,37.7
6.8,Master,Junior Developer,Hyderabad,Small,52076.0,39.4
1.4,Master,Junior Developer,Bangalore,Medium,59407.0,35.6
3.7,Bachelor,Senior Developer,Mumbai,Medium,77493.0,36.9
6.5,Master,Lead,Bangalore,Medium,85278.0,55.4
13.7,Master,Lead,Delhi,Small,101261.0,70.9
3.6,Bachelor,Analyst,Bangalore,Medium,60507.0,21.8
1.8,High School,Lead,Bangalore,Medium,63413.0,25.7
1.8,High School,Analyst,Delhi,Medium,51661.0,35.5
0.9,Bachelor,Data Scientist,Remote,Small,62396.0,33.6
10.0,Bachelor,Data Scientist,Hyderabad,Medium,109057.0,45.9
6.2,Bachelor,Developer,Mumbai,Large,82904.0,33.2
1.2,High School,Data Scientist,Pune,Small,68855.0,34.2
1.7,Master,Data Scientist,Hyderabad,Medium,87441.0,21.1
3.5,Bachelor,Junior Developer,Bangalore,Medium,44300.0,23.8
6.8,Bachelor,Developer,Pune,Medium,61256.0,45.9
4.8,Bachelor,Junior Developer,Delhi,Medium,52397.0,39.5
4.5,Bachelor,Senior Developer,Hyderabad,Medium,67129.0,34.7
3.9,Bachelor,Analyst,Remote,Medium,51394.0,34.7
1.3,Bachelor,Analyst,Mumbai,Medium,61268.0,34.0
3.5,High School,Senior Developer,Hyderabad,Small,46767.0,33.3
3.2,Master,Analyst,Hyderabad,Small,67907.0,40.3
0.9,Master,Developer,Remote,Medium,62121.0,28.9
9.8,Bachelor,Developer,Pune,Small,65406.0,61.1
2.0,Master,Data Scientist,Delhi,Large,92926.0,44.8
0.9,Master,Analyst,Remote,Large,78008.0,41.1
2.3,High School,Senior Developer,Delhi,Large,62780.0,49.8
2.7,PhD,Manager,Remote,Large,105637.0,46.5
3.2,Master,Lead,Hyderabad,Medium,85971.0,42.0
2.7,Bachelor,Data Scientist,Delhi,Large,102950.0,33.8
3.3,High School,Lead,Pune,Small,55621.0,36.0
3.7,High School,Senior Developer,Pune,Small,61924.0,32.3
3.6,High School,Analyst,Mumbai,Medium,60591.0,40.8
4.5,Master,Analyst,Delhi,Small,62847.0,50.5
4.6,Bachelor,Lead,Mumbai,Large,104480.0,36.5
4.7,Master,Manager,Remote,Medium,102963.0,43.7
5.6,Master,Analyst,Bangalore,Medium,71740.0,40.0
1.8,Bachelor,Manager,Pune,Small,90470.0,37.5
1.9,Bachelor,Junior Developer,Hyderabad,Medium,48876.0,30.2
6.8,High School,Developer,Pune,Small,40750.0,43.0
2.4,Bachelor,Lead,Bangalore,Large,82956.0,30.4
3.0,Bachelor,Analyst,Hyderabad,Small,61436.0,44.0
2.8,High School,Manager,Delhi,Medium,83738.0,37.4
13.3,High School,Analyst,Delhi,Small,68634.0,65.6
1.6,Master,Developer,Pune,Small,46140.0,37.4
1.6,Bachelor,Developer,Hyderabad,Medium,57873.0,30.7
3.3,Bachelor,Junior Developer,Remote,Small,43895.0,51.2
2.9,Bachelor,Developer,Hyderabad,Medium,48450.0,29.0
1.2,Master,Developer,Mumbai,Small,42064.0,31.7
3.1,Bachelor,Data Scientist,Bangalore,Medium,90851.0,25.3
3.4,High School,Senior Developer,Delhi,Medium,48213.0,36.7
2.2,Master,Analyst,Pune,Small,60616.0,19.8
3.0,Bachelor,Junior Developer,Hyderabad,Medium,45422.0,46.5
1.7,High School,Junior Developer,Delhi,Large,57149.0,42.8
1.2,Bachelor,Lead,Pune,Small,61257.0,41.4
2.4,Master,Developer,Delhi,Small,62658.0,37.5
1.4,Bachelor,Lead,Pune,Medium,70686.0,25.4
1.0,Bachelor,Data Scientist,Delhi,Medium,89000.0,25.0
0.5,Bachelor,Manager,Remote,Medium,97483.0,46.8
3.9,PhD,Developer,Mumbai,Medium,70256.0,56.1
2.3,High School,Manager,Bangalore,Medium,81936.0,38.1
6.8,Bachelor,Senior Developer,Delhi,Small,89590.0,45.2
2.5,Master,Data Scientist,Bangalore,Medium,95533.0,51.2
3.9,High School,Developer,Delhi,Medium,47294.0,34.8
1.9,PhD,Lead,Hyderabad,Medium,103108.0,38.0
3.2,Master,Lead,Mumbai,Large,102729.0,53.1
0.5,Master,Developer,Remote,Medium,42342.0,23.1
2.3,Bachelor,Analyst,Mumbai,Large,82658.0,45.2
1.6,Bachelor,Lead,Bangalore,Medium,62176.0,40.0
6.3,Master,Analyst,Hyderabad,Small,65266.0,48.5
3.7,PhD,Developer,Pune,Small,74059.0,31.2
5.7,High School,Junior Developer,Mumbai,Medium,44548.0,39.9
7.3,Master,Lead,Remote,Medium,89050.0,54.8
2.2,Bachelor,Analyst,Hyderabad,Small,57434.0,22.4
3.6,High School,Developer,Hyderabad,Medium,38391.0,42.1
1.3,Bachelor,Developer,Bangalore,Medium,42822.0,39.3
4.4,Master,Analyst,Remote,Small,63996.0,53.1
4.8,Bachelor,Lead,Hyderabad,Small,71137.0,30.4
4.1,Bachelor,Junior Developer,Hyderabad,Large,51251.0,55.5
2.2,PhD,Lead,Pune,Medium,101496.0,53.6
10.4,Bachelor,Developer,Bangalore,Medium,74516.0,65.3
3.4,Bachelor,Junior Developer,Bangalore,Medium,48922.0,29.8
1.3,Bachelor,Manager,Remote,Medium,80269.0,30.6
5.1,Bachelor,Senior Developer,Hyderabad,Small,66963.0,44.8
6.5,Bachelor,Lead,Pune,Medium,94523.0,52.2
1.3,Master,Data Scientist,Delhi,Medium,89338.0,34.1
2.7,Bachelor,Developer,Mumbai,Medium,61638.0,40.9
0.9,Master,Junior Developer,Bangalore,Small,51322.0,31.8
7.5,High School,Analyst,Pune,Small,57034.0,55.2
3.1,Bachelor,Analyst,Remote,Large,69514.0,34.7
1.6,Bachelor,Analyst,Pune,Medium,50901.0,31.4
6.5,High School,Junior Developer,Hyderabad,Medium,42300.0,43.7
3.3,Bachelor,Manager,Mumbai,Medium,95343.0,59.1
5.9,Bachelor,Lead,Bangalore,Large,111348.0,62.3
4.6,High School,Data Scientist,Delhi,Medium,74328.0,49.4
1.4,Bachelor,Analyst,Hyderabad,Medium,65238.0,47.5
2.1,Bachelor,Junior Developer,Bangalore,Large,56576.0,44.3
1.6,Bachelor,Analyst,Remote,Medium,57084.0,36.6
1.2,Master,Manager,Bangalore,Small,99523.0,18.5
0.7,Bachelor,Developer,Pune,Small,44514.0,29.5
11.8,Bachelor,Analyst,Mumbai,Medium,72670.0,62.0
4.1,Master,Manager,Delhi,Large,107620.0,31.0
4.5,Master,Lead,Mumbai,Medium,105050.0,28.6
7.0,Bachelor,Analyst,Pune,Medium,70135.0,55.9
2.1,High School,Manager,Delhi,Medium,69009.0,39.5
0.9,Bachelor,Junior Developer,Delhi,Medium,39248.0,21.0
5.6,Bachelor,Junior Developer,Hyderabad,Medium,59828.0,39.3
1.1,Master,Senior Developer,Delhi,Small,74155.0,44.9
5.5,Master,Manager,Bangalore,Large,116143.0,37.7
0.8,Bachelor,Developer,Mumbai,Medium,72403.0,34.1
1.0,PhD,Analyst,Remote,Medium,81593.0,31.1
1.9,Bachelor,Data Scientist,Remote,Medium,76852.0,40.8
5.3,High School,Data Scientist,Mumbai,Small,65074.0,37.3
9.5,Master,Lead,Hyderabad,Medium,94201.0,59.4
4.5,Bachelor,Senior Developer,Delhi,Medium,75683.0,45.2
2.0,Master,Manager,Pune,Medium,92090.0,38.3
6.3,PhD,Developer,Bangalore,Medium,95990.0,49.7
0.8,Bachelor,Senior Developer,Hyderabad,Medium,76330.0,35.8
1.5,Bachelor,Junior Developer,Delhi,Large,62065.0,56.4
3.5,Bachelor,Lead,Remote,Small,57568.0,66.1
5.7,Bachelor,Analyst,Pune,Medium,61022.0,40.7
2.8,Bachelor,Analyst,Delhi,Medium,72645.0,15.2
2.6,Bachelor,Analyst,Hyderabad,Medium,56695.0,43.8
2.7,Master,Manager,Pune,Medium,106377.0,40.0
7.0,Bachelor,Data Scientist,Pune,Medium,94797.0,61.6
1.7,High School,Developer,Pune,Large,50814.0,37.9
1.4,Bachelor,Analyst,Pune,Small,42177.0,34.8
2.7,Master,Analyst,Delhi,Medium,71646.0,49.4
7.6,Bachelor,Junior Developer,Pune,Small,48717.0,65.5
1.9,Bachelor,Senior Developer,Delhi,Small,66060.0,21.8
2.7,Master,Analyst,Pune,Medium,63314.0,29.9
0.8,Bachelor,Lead,Pune,Small,61497.0,31.3
2.8,Bachelor,Senior Developer,Hyderabad,Large,78959.0,39.4
3.9,Master,Data Scientist,Delhi,Large,112101.0,39.4
1.1,High School,Senior Developer,Remote,Medium,44932.0,37.6
7.0,PhD,Developer,Delhi,Medium,72467.0,61.0
3.9,High School,Junior Developer,Mumbai,Medium,49192.0,58.9
2.2,High School,Manager,Remote,Large,72256.0,42.4
3.9,Master,Developer,Hyderabad,Medium,76080.0,33.2
4.7,Bachelor,Data Scientist,Delhi,Small,77153.0,42.6
0.6,Master,Lead,Hyderabad,Medium,71820.0,31.0
4.0,Master,Data Scientist,Remote,Medium,89157.0,47.1
7.5,Master,Data Scientist,Hyderabad,Medium,106033.0,56.4
1.7,PhD,Senior Developer,Hyderabad,Large,92138.0,55.6
2.2,Bachelor,Lead,Bangalore,Large,89560.0,32.0
2.5,Master,Developer,Delhi,Medium,69921.0,41.3
5.7,High School,Data Scientist,Hyderabad,Medium,77782.0,70.6
1.3,Bachelor,Developer,Bangalore,Large,55104.0,28.0
4.6,Master,Analyst,Bangalore,Small,64808.0,45.3
2.6,Bachelor,Analyst,Pune,Medium,71519.0,28.4
9.8,Bachelor,Analyst,Pune,Small,78081.0,60.2
2.7,Bachelor,Manager,Remote,Large,79241.0,30.3
0.3,Bachelor,Senior Developer,Delhi,Medium,73328.0,41.4
5.2,PhD,Developer,Pune,Small,69401.0,47.1
4.4,High School,Analyst,Remote,Large,69192.0,33.8
3.8,Bachelor,Analyst,Delhi,Medium,60196.0,49.8
7.3,Master,Lead,Remote,Large,90454.0,53.7
0.6,Bachelor,Data Scientist,Bangalore,Small,75876.0,41.3
1.5,High School,Analyst,Bangalore,Medium,43472.0,23.0
3.2,Bachelor,Manager,Delhi,Medium,79294.0,43.3
3.6,Bachelor,Lead,Remote,Medium,66653.0,48.5
2.9,High School,Senior Developer,Remote,Medium,60607.0,34.5
0.8,Master,Manager,Pune,Large,104716.0,19.8
2.2,Bachelor,Manager,Pune,Medium,92660.0,36.2
9.3,Master,Manager,Delhi,Large,127953.0,70.2
1.2,Master,Data Scientist,Mumbai,Small,80033.0,44.9
3.2,Bachelor,Analyst,Pune,Small,50836.0,35.3
4.6,High School,Junior Developer,Hyderabad,Small,28108.0,31.0
5.6,Bachelor,Manager,Pune,Medium,91517.0,42.5
5.2,High School,Lead,Mumbai,Medium,68662.0,40.9
2.1,Master,Lead,Remote,Large,97324.0,40.8
1.5,High School,Senior Developer,Bangalore,Medium,66601.0,33.4
9.8,Bachelor,Developer,Bangalore,Medium,63067.0,51.9
6.0,Bachelor,Developer,Remote,Medium,67250.0,59.0
3.4,Bachelor,Junior Developer,Bangalore,Small,42708.0,41.6
8.2,Bachelor,Data Scientist,Pune,Small,85329.0,59.0
0.9,Bachelor,Analyst,Bangalore,Medium,46205.0,15.5
0.3,High School,Data Scientist,Mumbai,Medium,57142.0,6.7
3.6,High School,Analyst,Mumbai,Medium,57353.0,26.4
3.7,Bachelor,Manager,Pune,Medium,95718.0,36.3
0.9,Master,Analyst,Remote,Medium,59429.0,38.5
5.9,Bachelor,Junior Developer,Hyderabad,Medium,68161.0,24.3
0.4,Bachelor,Senior Developer,Pune,Large,78679.0,47.1
4.2,Bachelor,Senior Developer,Bangalore,Small,56133.0,44.3
4.9,Bachelor,Developer,Pune,Medium,57047.0,58.3
3.6,Master,Senior Developer,Mumbai,Medium,103015.0,31.9
0.7,High School,Manager,Pune,Large,73459.0,37.1
7.3,Bachelor,Lead,Pune,Small,80826.0,52.8
2.2,Master,Senior Developer,Hyderabad,Medium,74818.0,44.8
2.2,Master,Junior Developer,Mumbai,Medium,66055.0,34.3
1.8,High School,Manager,Delhi,Medium,87738.0,40.1
5.3,Bachelor,Senior Developer,Delhi,Small,61510.0,56.9
2.1,Master,Data Scientist,Mumbai,Small,94151.0,29.8
1.1,High School,Analyst,Delhi,Medium,66970.0,35.7
6.3,Master,Senior Developer,Bangalore,Medium,88130.0,30.0
